dsld_id,brand,product_name,package_size,servings_per_container,form_factor,current_upc,status,verdict,supplement_type,sibling_count,dsld_label_url
80090,GNC Beyond Raw,GlucoBolic,30 AM Pack,,capsule,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/80090
243028,GNC Beyond Raw,Gummy Worm,15 Packet,5,powder,,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/243028
63766,GNC Beyond Raw,Hardcore Multivitamin,30 Pack,,tablet,,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/63766
63911,GNC Beyond Raw,Hardcore Multivitamin,30 Pack,,tablet,,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/63911
80081,GNC Beyond Raw,Liver Guard,30 AM Pack,,capsule,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/80081
63772,GNC Beyond Raw,N.O. Push,30 Pack,,capsule,,active,CAUTION,herbal_blend,2,https://dsld.od.nih.gov/label/63772
63913,GNC Beyond Raw,N.O. Push,30 Pack,,capsule,,discontinued,CAUTION,herbal_blend,2,https://dsld.od.nih.gov/label/63913
243029,GNC Beyond Raw,Orange Mango,15 Packet,5,powder,,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/243029
63922,GNC Beyond Raw,Ravage Fruit Punch,6 Packet,6,powder,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/63922
63774,GNC Beyond Raw,Raw Digestive Complex,30 Pack,,capsule,,active,SAFE,specialty,2,https://dsld.od.nih.gov/label/63774
63915,GNC Beyond Raw,Raw Digestive Complex,30 Pack,,capsule,,discontinued,SAFE,specialty,2,https://dsld.od.nih.gov/label/63915
80071,GNC Beyond Raw,Raw Nutrients Multivitamin,30 AM Pack,,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/80071
42235,GNC Beyond Raw,Re-Built Mass Triple Chocolate Cake,4.84 lb,11,powder,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/42235
36992,GNC Beyond Raw,Re-Built Mass Vanilla Cake Batter,4.8 lbs,11,powder,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/36992
2222,GNC Beyond Raw,Re-Forge,30 Pack,30,capsule,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/2222
2223,GNC Beyond Raw,Refine,90 Capsule,30,capsule,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/2223
243022,GNC Beyond Raw,Strawberry Lemonade,15 Packet,5,powder,,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/243022
63775,GNC Beyond Raw,Triple Strength Fish Oil,30 Pack,,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/63775
63916,GNC Beyond Raw,Triple Strength Fish Oil,30 Pack,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/63916
80101,GNC Beyond Raw,ZMAg P.M.,30 AM Pack,,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/80101
63771,GNC Beyond Raw,mTOR Matrix,30 Pack,,capsule,,active,CAUTION,targeted,2,https://dsld.od.nih.gov/label/63771
63912,GNC Beyond Raw,mTOR Matrix,30 Pack,,capsule,,discontinued,CAUTION,targeted,2,https://dsld.od.nih.gov/label/63912
229486,GNC BodyDynamix,Slimvance Core Slimming Complex,60 Vegetarian Capsule,60,capsule,,discontinued,SAFE,herbal_blend,2,https://dsld.od.nih.gov/label/229486
219891,GNC BodyDynamix,Slimvance Core Slimming Complex,120 Capsule,60,capsule,,active,CAUTION,specialty,2,https://dsld.od.nih.gov/label/219891
247703,GNC BodyDynamix,Slimvance XP,120 Capsule,60,capsule,,discontinued,BLOCKED,targeted,1,https://dsld.od.nih.gov/label/247703
219276,GNC Climb,Daily Acai Berry,30 Soft Chew,30,other (e.g. tea bag),,discontinued,SAFE,specialty,1,https://dsld.od.nih.gov/label/219276
219259,GNC Climb,Daily Acai Blueberry,12 Packet,12,powder,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/219259
